SGIP1	0.0131378596298082
NECAP2	42.8613571530621
AZIN2	0.185973369091904
AGBL4	0.00867885708314815
CLIC4	41.0832580554793
SLC45A1	0.00481851305839107
TGFBR3	14.3323191337976
DBT	2.77297368757925
PRUNE1	12.2256530562121
RFWD2	24.5625558572032
C1orf21	0.0112038738351563
LIN9	7.78404718996303
PRKCZ	0.610661951445178
PRDM16	0.0074528543312249
ICMT	22.6725028127646
C1orf159	18.1335715196395
CAMTA1	4.79442203633814
PRAMEF18	0
PRAMEF10	0
PRAMEF33	0
LOC105378614	0.0538908009727699
EPHB2	0.00234247306050844
PINK1-AS	2.45890633198706
PINK1	15.0331790037473
USP48	47.6922217338952
STMN1	197.026101430582
NUDC	90.7731466927598
EPB41	126.862090024048
PUM1	33.5956155190821
KHDRBS1	104.955578192609
EYA3	13.3472542501696
SFPQ	122.043724852276
THRAP3	67.4956500787751
MACF1	15.1517882824948
CSMD2	0.00096463793300273
TRABD2B	0
PTPRF	6.62655190961127
RNF220	20.4983432810679
GPBP1L1	55.3486180978088
TCEANC2	2.80793066877341
DAB1	0
RAB3B	0.362534337948567
SCP2	24.9165053737795
FAF1	63.3049289217053
USP24	13.3012987609131
CACHD1	0
USP1	21.7475077890904
ITGB3BP	26.643058094762
LEPR	30.5382285271181
FGGY	2.64777238141059
NFIA	3.31455442876011
NEGR1	0
LRRC7	0.285810129055802
PIGK	11.897136230135
ST6GALNAC3	0.00200777930249359
CLCA4	0
LRRC8C	5.23219696476622
PKN2-AS1	0.0545144664691308
DDAH1	0.0271552293679331
LOC729970	0
FAM69A	1.1441565861938
GCLM	21.3458718793297
LOC102723661	0
NTNG1	0
PHTF1	5.68550294268305
GNAI3	29.283284445031
KCNA2	0
RAP1A	12.2367180932344
RHOC	106.39544286494
NOTCH2	0.204757610114125
WDR3	14.9659154401815
NBPF8	0.0956017782333257
LOC101927429	0
OTUD7B	5.521005757744
PDZK1	0.139179366199615
NBPF20	0.000738329199546322
NBPF10	0.0648199750413394
NBPF25P	0.0118917026465369
NBPF9	0.0190030591735593
SMG5	28.5470910022219
TPM3	44.5678573822878
GBAP1	1.33369023144052
LOC440700	0.0315134108530918
PBX1	0.101710467044687
FCGR2A	31.105138585631
TNFSF18	0
DNM3	0.0744407370503768
MROH9	0
TNN	0.0401266309908849
BRINP2	0
ACBD6	38.7908798995913
SMG7	25.9829618643488
SOAT1	5.8096093681695
RASAL2	0.117791939306658
RGSL1	0
PTGS2	0
